2021-06-07 11:41:54 iters:14100/133200, loss:0.0054, accuracy:0.9982
2021-06-07 11:43:05 iters:14200/133200, loss:0.0057, accuracy:0.998
2021-06-07 11:44:17 iters:14300/133200, loss:0.0057, accuracy:0.9981
2021-06-07 11:45:29 iters:14400/133200, loss:0.0054, accuracy:0.9982
2021-06-07 11:46:41 iters:14500/133200, loss:0.0058, accuracy:0.998
2021-06-07 11:47:53 iters:14600/133200, loss:0.0059, accuracy:0.998
2021-06-07 11:49:06 iters:14700/133200, loss:0.0053, accuracy:0.9982
2021-06-07 11:50:18 iters:14800/133200, loss:0.0055, accuracy:0.9981
2021-06-07 11:51:30 iters:14900/133200, loss:0.0054, accuracy:0.9982
2021-06-07 11:52:42 iters:15000/133200, loss:0.0058, accuracy:0.998
2021-06-07 11:54:01 iters:15100/133200, loss:0.0057, accuracy:0.9981
2021-06-07 11:55:13 iters:15200/133200, loss:0.0053, accuracy:0.9982
2021-06-07 11:56:25 iters:15300/133200, loss:0.0052, accuracy:0.9982
2021-06-07 11:57:38 iters:15400/133200, loss:0.0053, accuracy:0.9982
2021-06-07 11:58:50 iters:15500/133200, loss:0.0054, accuracy:0.9981
2021-06-07 12:00:02 iters:15600/133200, loss:0.0052, accuracy:0.9982
2021-06-07 12:01:14 iters:15700/133200, loss:0.0054, accuracy:0.9982
2021-06-07 12:02:26 iters:15800/133200, loss:0.0052, accuracy:0.9983
2021-06-07 12:03:38 iters:15900/133200, loss:0.0056, accuracy:0.9981
2021-06-07 12:04:51 iters:16000/133200, loss:0.0058, accuracy:0.998
2021-06-07 12:06:10 iters:16100/133200, loss:0.0053, accuracy:0.9982
2021-06-07 12:07:21 iters:16200/133200, loss:0.0055, accuracy:0.9981
2021-06-07 12:08:33 iters:16300/133200, loss:0.0055, accuracy:0.9981
2021-06-07 12:09:45 iters:16400/133200, loss:0.0051, accuracy:0.9983
2021-06-07 12:10:58 iters:16500/133200, loss:0.0050, accuracy:0.9983
2021-06-07 12:12:10 iters:16600/133200, loss:0.0056, accuracy:0.9981
2021-06-07 12:12:46 27 test iterations per epoch
2021-06-07 12:12:52 idx 0 case volume-0 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 12:13:03 idx 1 case volume-101 mean_dice 0.202615 mean_hd95 42.944732
2021-06-07 12:13:05 idx 2 case volume-103 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 12:13:11 idx 3 case volume-105 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 12:13:21 idx 4 case volume-108 mean_dice 0.080008 mean_hd95 28.740216
2021-06-07 12:13:24 idx 5 case volume-109 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 12:13:33 idx 6 case volume-110 mean_dice 0.019917 mean_hd95 106.844045
2021-06-07 12:13:37 idx 7 case volume-111 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 12:13:43 idx 8 case volume-113 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 12:13:52 idx 9 case volume-17 mean_dice 0.050455 mean_hd95 38.180492
2021-06-07 12:13:55 idx 10 case volume-19 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 12:14:00 idx 11 case volume-2 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 12:14:06 idx 12 case volume-22 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 12:14:13 idx 13 case volume-24 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 12:14:20 idx 14 case volume-3 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 12:14:24 idx 15 case volume-44 mean_dice 0.136343 mean_hd95 70.057120
2021-06-07 12:14:33 idx 16 case volume-55 mean_dice 0.000000 mean_hd95 0.000000
